Seconds, SoC(%), Amps, GearMode, Odometer(miles), Trip(miles), Speed(mph), Contr. Temp (C), SideStand (1/0), %SoCPPM, AvgPPM, BATVolts, BATWatts, WH/MI, AVG WH/MI, AVG MPH LOG, 0x67, 0x101_D2
1.484,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.492,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.499278,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.507,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.514324,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.522,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.532,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5393499,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5469999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.554331,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5619999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5699999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.577287,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5849999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.5929999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.600294,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.6079999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.6153309,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.6229999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.6309999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.638278,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.6459999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.653278,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.661,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.671,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.678294,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.686,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.69329,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.701,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.709,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.717,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.725,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.7329999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.74033,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.7479999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.755298,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.763,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.7709999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.7782769,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.786,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.7932819,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.804,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.8112869,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.819,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.827,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.834342,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.842,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.85,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.857286,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.865,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.8729999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.880289,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.888,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.89529,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.903,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.911,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.9182819,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.926,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.9319999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.9399999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.948,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.9552929,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.9629999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.971,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.978321,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.986,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
1.993232,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.001,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.009,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.016295,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.024,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.032,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.041648,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.05,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.0658329,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.089,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.097162,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.105,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.113,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.120199,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.128,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.135331,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.143,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.151,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.158277,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.166,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.173282,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.181,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.189,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.198608,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.207,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.214282,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.222,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.23,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.2373219,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.245,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.253,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.260289,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.268,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.275281,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.283,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.290289,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.2979999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.306,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.315605,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.324,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.331325,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.339,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.347,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.354289,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.363,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.370286,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.378,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.386,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.393326,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.401,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.409,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.418659,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.427,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.434327,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.442,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.45,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.457277,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.465,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.472316,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.48,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.488,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.495288,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.504,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.512,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.519316,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.527,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.5343199,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.542,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.552,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.559294,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.567,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.574332,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.582,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.59,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.5972939,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.605,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.613,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.620298,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.628,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.63534,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.643,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.651,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.658239,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.669,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.676282,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.684,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.692,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.699289,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.707,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.714336,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.722,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.73,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.7373269,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.745,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.753,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.76029,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.768,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.775255,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.783,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.793,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.800286,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.8079998,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.815288,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.823,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.8309999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.8383389,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.846,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.8532948,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.864,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.871336,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.879,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.887,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.894286,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.904,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.913574,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.922,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.93,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.937331,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.945,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.953,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.961,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.9689999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.9763129,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.984,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.9919999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
2.999325,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.007,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.014323,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.021,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.029,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.0363219,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.044,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.052,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.05929,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.067,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.074323,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.082,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.09,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.097279,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.105,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.113,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.120348,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.128,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.137625,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.146,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.153291,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.161,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.169,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.1763299,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.184,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.192,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.199298,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.207,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.21429,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.222,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.23,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.237328,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.245,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.253,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.260304,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.271,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.278281,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.286,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.293294,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.3009999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.309,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.316238,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.324,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.332,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.339323,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.347,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.354229,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.362,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.37,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.37723,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.394,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.418648,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.427,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.434227,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.442,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.45,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.457277,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.465,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.473,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.480269,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.488,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.495267,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.503,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.511,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.518323,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.526,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.5356069,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.544,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.552,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.559321,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.567,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.574326,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.582,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.59,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.597327,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.605,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.613,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.620328,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.628,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.638,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.645333,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.6529999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.660325,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.668,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.67533,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.6829998,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.691,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.698282,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.7059999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.713278,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.721,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.7289999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.737,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.7443109,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.7519999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.76161,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.77,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.777332,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.7849998,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.793,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.800294,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.8079998,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.81529,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.823,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.8309999,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
3.838332,100,0,23,121.19329,24.114357,0,22,1,0,0,82.51,0,0,0,0,0,14
